slip,滑倒；滑落,地上**湿**，你站**立**在那儿别动，小心**扑**通滑一跤！,,
slogan,标语；口号,这标语就是要**说咯**(slo)，好让大家都**跟**(gan)着喊嘛！,,
slope,斜坡；倾斜,慢点儿！这路啊，‘嗖’(slo)一下就‘坡’(pe)下去了！,,
slot,狭缝；投币口；位置,东西‘嗖(s)’地一下就**落**(lot)进那个**投币口**了。,,
slippery,滑的，容易滑的,这地刚拖过，**滑(slippery)**得很，走路可别**滑(slip)**倒了！,,
slipper,拖鞋（尤指室内穿的）,脚一溜(sli-)就进去了，这种软软的鞋就是家里的拖鞋。,,
slow,慢的；缓慢地,哎，真**受累**(slow)，进度这么**慢**！,,
slum,贫民窟；棚户区,住这种地方，跟**死嘞(slum)**差不多，可不就是**贫民窟**嘛！,,
slump,(突然)倒下；(价格、价值等)骤降，猛跌,感觉身体像**一块(lump)**烂泥**似的(s)**，一下子就**瘫倒**在沙发上了。,,
small,小的,你说S码(S mǎ)？那可不就是small，最小号嘛！,,
smart,聪明的；明智的；衣着整洁的,现在的斯玛特(Smart)手机是真聪明，啥都会干！,,
smartphone,智能手机,手机(phone)前面加了个“smart”（聪明），那可不就是现在的智能手机嘛！,,
smash,（猛力）打碎；撞击,死(sǐ)命(mìng)压(yā)下去(shi)，那西瓜肯定**砸碎**了！,,
smell,闻，闻到；气味,我闻了一下，嗯...**是没**（smell）啥怪**味儿**。,,
smelly,有臭味的；发臭的,死猫(smel)了吗？那肯定**有臭味**了(ly)呗。,,
smile,微笑；笑容,别愁眉苦脸啦，给我'斯迈'(smile)一个，笑一笑嘛！,,
smog,烟雾（尤指城市空气污染物）,Smog？嗨，不就是'smoke'(烟)跟'fog'(雾)混一块儿了嘛，专指那种烟雾。,,
smoggy,烟雾弥漫的,这天儿啊，**是嘛(sm)咯(og)叽(gy)**的，灰蒙蒙一片，一看就是雾霾天儿。,,
smoke,n. 烟；v. 吸烟,思慕(smo)的客人(ke)来了，赶紧递根烟(smoke)招待一下。,,
smoky,烟雾弥漫的；有烟味的,你看这天儿，跟起了烟(smoke)似的，smoky的，肯定是哪儿着了。,,
smooth,光滑的；平稳的；顺利的,**丝**(s)般顺滑，**木**(/muː/)有(/ð/)一点硌楞，真是**光滑**又**平稳**！,,
smuggle,走私；偷运,他胆子真大，**是猛(smug)裹(gle)**着东西就往外闯，一看就是**走私**的！,,
smuggling,走私,私下摸着(smug-)拎(ling)东西过关，不就是走私嘛！,,
smuggler,走私者；偷运者,你看那人鬼鬼祟祟的，“私摸了(smuggler)”啥呀？肯定是搞走私的。,,
snack,小吃；点心,课间饿了，我同桌递给我说：“喏，是那个(/snæk/)你爱吃的薯片！”,,
snail,蜗牛,唉，慢得要**死**，**内**(snail)壳还挺硬，可不就是蜗牛嘛！,,
snake,蛇,扭成个**S**形在地上爬，一看就是**蛇**。,,
snap,(使)喀嚓一声折断；快照；厉声说；猛咬,那根干树枝，我手一使劲，'嘶——啪(snap)'一声就**折断**了！,,
snatch,一把抓住；抢夺,他出手快得像蛇，“嘶~拿去！”(snatch)，一把就夺走了！,,
sneak,v. 偷偷地走，潜行,你看那人走路偷偷摸摸的，跟条蛇(snake)似的(sneak)！,,
sniff,猛吸；抽鼻子；嗅，闻,"别哭了，老听见你 ""嘶~""(sniff) 地抽鼻子。",,
snob,势利小人；自以为优越而看不起他人的人,那人是(S)老拿鼻孔(nob)看人，妥妥的势利眼！,,
snobbish,势利的；自命不凡的,他啊，死脑(sno)筋，总摆出一副高人一等、特势利的样儿，真是个鄙(bish)视人的家伙！,,
snow,雪,冬天冷飕飕(sōu)，就盼着下 snow (雪) 了。,,
snowy,下雪的；多雪的,外面白茫茫的，一看这 snowy 天儿，就知道是 **有 snow（雪）** 的。,,
so,因此，所以,饿了？**So**? **所以**赶紧吃饭去啊！,,
soak,浸泡；湿透,衣服**馊(soak)**了？肯定是在水里**浸泡**太久了！,,
soap,肥皂；香皂,小心点儿，这滑溜溜的 soap 可不是汤(soup)，掉地上沾了灰就废了！,,
soar,(v.) 猛增；高飞，翱翔,股价“嗖”(soar)地一下就猛增上去了，跟坐火箭似的！,,
sob,啜泣，呜咽,你看他那委屈样，缩(suō)着脖(bó)子(sob)，肩膀一耸一耸地啜泣。,,
sober,未醉的，清醒的,赶紧把酒瓶都**收吧**(sober)，别喝了，保持**清醒**！,,
sobre,清醒的；未醉的,**So**(所以)，那杯酒我可**憋**(ber)着没喝，现在**清醒**得很！,,
so-called,所谓的；号称的,他那‘收抠的’所谓朋友，其实一点也不仗义。,,
soccer,足球,是哦(so)！踢足球嘛，可不就得这么互相磕儿(ccer)抢球！,,
society,社会；社团,这社(so)会啊，总让咱感觉被塞(ci)了满脑子的东西(ety)，头疼！,,
social,社交的；社会的,出去玩不就是**搜熟**人嘛？这叫**社交**！,,
socialize,与人交往；参加社交活动,那帮爱 social 的人聚一起干嘛？当然是 socialize，‘搞社交活动，互相来往’呗！,,
socialise,交往，参加社交活动,social 大家都知道是社交，后面加个 ise，感觉就是叫你‘动起来’去**社交**、去**交往**！,,
sociable,好交际的，合群的,想找个**好交际**的伙伴？去**社**(cia)交圈**搜**(so)个**宝**(ble)呗！,,
socialism,社会主义,这词儿开头是'social'，社会的；后面跟个'ism'，表示主义，那合起来可不就是'社会主义'嘛。,,
socialist,社会主义者；社会主义的,你看他张口闭口都是'social'(社会)公平，典型的社会主义者(socialist)！,,
sociology,社会学,他总搜些(soci)社会上的奥(o)妙逻辑(logy)，肯定是研究社会学的。,,
sociologist,社会学家,你看他，成天研究‘社交(socio)’那点事儿，可不就是个社会学家(-logist)嘛。,,
sock,短袜,地上太凉了，快把袜子(sock)穿上，别让寒气锁(sock)住脚脖子！,,
socket,插座；（灯泡等的）口；（身体部位的）窝，穴,墙上那个像**袜子(sock)**一样的**口(et)**，就是**插座**。,,
soda,苏打水；汽水,天热得我想嘬(so)嗒(da)一口冰汽水！,,
sodium,钠（化学元素）,钠(Na)遇水反应老快了，嗖地(/soʊdi/)一下就把氢气拿(/əm/≈Na)出来了！,,
sofa,沙发,太累了，真想‘嗖’(so)地一下就‘发’(fa)软陷进沙发里。,,
soft,柔软的；温和的,这沙发(sof-)太(t)**软**了吧，坐下去起不来了！,,
software,软件,这东西‘软’(soft)乎乎的，‘位儿’(ware)就在电脑里头，可不就是软件嘛！,,
soil,土壤,所以说啊，想要庄稼长得好，关键还得看土壤。,,
solar,太阳的；与太阳有关的,网上**搜了**(solar)半天，全是讲**太阳**能的。,,
soldier,士兵；军人,当兵的嘛，职责就是**搜敌儿**(/soʊldʒər/)，保家卫国！,,
sole,唯一的；单独的；鞋底,我**搜**(sole)了半天，这双鞋**就这一个**码了，**独一份**！,,
soften,使变软；使柔和,就跟hard是硬、harden是‘使变硬’一样，soft是软，soften自然就是‘使变软’啦！,,
solely,仅仅；单独地,So，他们就这样**离(lely)**开了？**仅仅**是因为这点小事？,,
solemn,庄严的；严肃的,刚“扫了墓”(solemn)回来，心情特沉重，那气氛真叫一个庄严肃穆。,,
solemnity,严肃；庄重,说了没(solemn)？你看你提(nity)的这事儿，多严肃啊！,,
solicit,恳求；征求；招揽（生意等）,他为了**索利(soli)**，**坐(sit)**在街边不停地向路人**恳求、招揽**生意。,,
solicitor,"(英国)事务律师, 初级律师; 法律顾问",摊上官司别慌，找个‘索(suǒ)理(lǐ)事(shì)的’（solicitor），就是那种事务律师，帮你跑腿打点。,,
solid,固体的；坚固的；可靠的,So~你看这冰块，**实**实在在的**固体**，冻得真**坚固**！,,
solidity,坚固；可靠；稳固性,词里有个 'solid'，那 solidity 肯定就是指东西有多“坚固”，多“可靠”呗。,,
solidify,使凝固；使巩固,这胶水，你得让它**索立地快**点儿才能**凝固**啊！,,
solidarity,团结；齐心协力,他们特团结，感觉手里(soli)都攥着大力气(darity)！,,
solitary,孤独的；独自的,他索(soli)性一个人退(ta)离(ry)人群，就喜欢这样**独自一人**待着。,,
solitude,独处；独居,所以(so)他离(li)开大家，就爱独(tude)自待着。,,
solo,单独的；独唱/独奏的,门一锁(so)喽(lo)！这下屋里就我**单独**一个了。,,
solve,解决；解答,问题太多？“扫(sǎo)”一遍，咱就能**解决(solve)**！,,
solution,解决方法；答案,思路(solu-)一顺(-tion)，解决方法就有了！,,
solvent,n. 溶剂；adj. 有偿付能力的,油漆干了？得用点儿 **溶剂** 才能 **解决(solve)** 这个问题，把它溶解掉嘛。,,
soluble,可溶解的；可解决的,"""这糖块**锁(so)了吧(luble)**？别担心，水一冲就能**溶解**开。""",,
some,一些；若干；某个,要什么(some)？随便给一些吧。,,
somebody,某人；有人,这词儿简单，some 就是'某个'，body 指'人'，合起来不就是指某个人嘛！,,
somehow,以某种方式；不知怎么地,甭管咋说，总算(some)好歹(how)把事办了，虽然稀里糊涂的。,,
someone,某人；有人,你想找 '某个人' 帮忙？那不就是找 'some one' 嘛！,,
something,某事；某物,嗨，就是 some（某个） thing（东西/事儿），搞不清楚具体是啥，反正就是'某物/某事'。,,
sometime,adv. 在某个时候；（过去的）某时,就是指**某个**时间(some time)呗，具体哪天还不一定呢。,,
sometimes,有时；间或,有些(some)时候(times)嘛，心情就是会不好。,,
somewhat,有点儿；稍微,啥嘛，我特地为你做的，你就**有点儿**不满意啊？,,
somewhere,在某处；到某处,咱也不知道他到底去哪儿了，反正就是在“啥么(some)地方(where)”吧。,,
son,儿子,我‘儿子’啊，就是家里的‘小太阳’！,,
song,歌曲；歌唱,来，‘送’(song)你一首好听的**歌**！,,
soon,不久，很快,放心，我速(soon)去速回，**很快**就回来！,,
soothe,安抚；使平静；缓解(疼痛等),听着**舒(soothe)**缓的音乐，能**安抚**情绪，感觉好多了。,,
sophisticated,(机器、系统等)复杂的，精密的；(人)老练的，见多识广的,这玩意儿“搜费事”(sophis)去“剔刻”(tica)出来的，能不复杂精密吗？,,
sophistication,老练；精明；有品味；(技术、系统等的)复杂精妙,“苏菲”(sophi-)嘛，一听这名儿就感觉特有品味(sophistication)，人也确实老练。,,
sore,疼痛的；酸痛的,跑完步腿像被‘锁’(sore)住一样，**酸痛**死了！,,
sorrow,悲伤；悲痛,你看这词里俩 O O，像不像哭红的眼睛？唉，全是悲伤(sorrow)。,,
sorrowful,悲伤的；使人伤心的,唉，一堆**骚扰(sorrow)**信息，看得人**肺(fu)都(l)要气炸了**，心情真**悲伤的**。,,
sorry,对不起的；抱歉的,哎呀，水**洒**(sā)了，真**抱歉**啊！,,
sort,v. 分类；n. 种类,这些东西太乱了，我得**扫(sǎo)**一下，**特(tè)**别是把它们按**种类**好好**分类**。,,
soul,灵魂；心灵,感觉身体里有个东西，怎么“搜(soul)”都搜不到，那就是“灵魂”吧？,,
sound,声音；听起来,什么声音？好像是从隔壁传来的。,,
soup,汤,喝汤就得‘簌(su)’溜着喝，小心别‘噗(p)’一声溅出来！,,
sour,酸的,"""你尝尝这个，保证**酸**(/saʊər/音似)得你**嗷**(/aʊ/音)一声！""",,
source,来源；出处,你得‘搜是’(/sɔːs/)哪个来源的消息啊？,,
south,南；南方；向南的,南方夏天热得能把人‘扫死’(south)！,,
southern,南方的；南部的,`South` 不就是南边嘛，那 `southern` 自然就是‘南方的’咯。,,
southeast,东南；东南方（的/地）,你看这词儿，'south'（南）和 'east'（东）放一块儿，那不就是指东南方向嘛！,,
southeastern,东南方的,嗨，这不就是 'south' (南) 加 'eastern' (东方的) 嘛，东南方的呗。,,
southwest,西南方（的）,你看指南针，`south`指南边，`west`指西边，`southwest`可不就是西南方嘛！,,
southwestern,西南的；来自西南的,你看啊，南(south)边儿加上西(west)边儿，那可不就是西南方向了嘛！,,
souvenir,纪念品；礼品,去苏州(sou)玩儿，买了个泥人儿(nir)，当个纪念品。,,
sovereign,君主；有主权的，独立自主的,这词儿里带着'统治(reign)'呢，能自己'统治(reign)'自己的，不就是君主或独立的国家嘛！,,
sovereignty,主权；最高统治权,自己的地盘自己**守**(so)！这就是**主权**。,,
sow,播种,别光想着‘收’(sow)，得先**播种**才行啊！,,
space,空间；太空,想想键盘上那个空格键(Space bar)，就知道space是**空间**、**太空**的意思了。,,
spacious,(房屋、空间等)宽敞的，广阔的,这**空间(space)**可真**奢侈(cious)**，太**宽敞**了！,,
spatial,空间的；与空间有关的,感觉这地方挺 special（特别）的？那是因为它的**空间** (spatial) 设计与众不同。,,
spaceship,宇宙飞船；航天器,你想，'space' 是太空，'ship' 是船，那太空里的船，不就是宇宙飞船嘛！,,
spacecraft,宇宙飞船；航天器,嘿，'space'就是太空，'craft'可以指飞行器，那这'spacecraft'，可不就是‘航天器’或‘宇宙飞船’了嘛！,,
spade,铲子；铁锹,这工具箱里怎么‘是配的’(spade)一把铲子啊？,,
spaghetti,意大利面条,你看这长长的面条，‘是吧(spə)’，就像专门‘给你(ge)提(ti)’回来的一大把似的！,,
span,跨度；范围；持续时间；横跨,把那**锅**(pan)这么一**伸**(s)，**跨度**就够了，能同时**横跨**俩灶眼儿！,,
spare,adj. 备用的，多余的； v. 抽出(时间等)；饶恕,我是怕(shì pà ≈ spare)不够，得多备点儿。,,
sparingly,节俭地；少量地,他用东西可**省(spare)**了，总是**省着点儿用(sparingly)**，一次就给一点点。,,
spark,火花，火星,石头“啪”(pā)地一磕(kē)，不就冒**火花**了嘛！,,
sparkle,v. 闪耀，闪烁；（眼睛）闪亮 n. 闪光，火花,看到火花(spark)，他乐(le)得眼睛都闪闪发光了！,,
speak,说；讲；发言,别不好意思，撕破(≈speak)脸皮也要**说**清楚！,,
speaker,演讲者；扬声器,台上那位 'speak' (发言) 的老客(ker)，不愧是经验丰富的演讲者。,,
spear,n. 矛；枪 v. 刺；戳,拿着**矛**，对准目标，‘撕噼(spear)啊’一声就**刺**过去了！,,
special,特别的；专门的,这题**特别**难，得**死背熟**！,,
specialize,专门研究/从事；专攻,想搞点 *special* (特别) 的名堂？那你可得 *专门* 下功夫研究啊！,,
specialise,专门研究；专攻；使专门化,想搞得 *special* (特别)? 那就得 *专攻* 一样啊！,,
specialization,专门化；专业；特长,他搞物理那么 *special* (专业)，简直成**神**(-tion)了，这 specialization (专业领域) 没谁了！,,
specialisation,专业化；专门化,"""学东西不能太杂，得找准一个你感觉最'special'(特别行)的方向，往深了钻，这才叫**专业化**嘛！""",,
specialist,专家；专业人员,搞‘特别(special)’研究的人(-ist)，可不就是专家嘛！,,
specialty,特长；专业；（地方）特产；特色菜,要说我最'special'的地方，那必须**提(ti)**我的**专业/特长**了！,,
speciality,专长；专业；特产；特色菜肴,这可是我的**special** (特别的) 宝贝，我**稀(xi)爱(ài)了(le)替(tì)** (ciality)，所以成了我的**专长/本店特色**。,,
species,物种；种类,这东西看着挺 special (特别) 的，但具体是哪个 species (物种) 啊？,,
specific,特定的；具体的,再**细分**(ci-fi)点儿，到底是哪个**特定**的？,,
specifically,具体地；明确地；特别地,就 **是**(/spə/)**必**(/sɪ/)**须** **细**(/fɪk/)**分**着说，才能 *具体* 啊！,,
specify,vt. 具体说明；明确规定,"""这合同条款你别跟我‘大概齐’，必须给我**死掰细**(specify)了，**明确规定**每一条！""",,
specification,详细说明；规格；说明书,这活儿要求得**四倍细(speci)**，你得按**详细说明**来做！,,
specimen,样本；标本,你看**赛事**(speci-)开始前，那些选手们(men)都得提交**样本**吧？,,
spectacle,景象，场面（尤指壮观的）；（复数 spectacles）眼镜,哇，视线都别错过(spectacle)，这景象/场面太壮观了！,,
spectacular,壮观的；惊人的,快使劲拍(/spekˈtæ/)啊！这么酷(/kju/)的(/lər/)场面，太壮观了！,,
spectator,观众；旁观者,你看(spec)那些观众，一个个看得忒(ta)投入(tor)了！,,
spectrum,范围；幅度；光谱,你得好好检查(inspect)一下，这问题的涉及面儿啊，那范围(spectrum)可真广。,,
speculate,推测，猜测,事呗（spe-），这问题（-cu-）猜得真累得（-late）慌！,,
speculation,推测；猜想；(金融)投机,唉，*是呗*(spe)，情况不明就*累神*(lation)了，只能瞎*推测*。,,
speculative,推测的；投机的,我看他那番话就是**是掰 Q (specu) 瞎嘞嘞(lative)**，**纯属推测**嘛。,,
speech,演讲；讲话,上台 speech 前，稿子不得‘死背去’啊！,,
speechless,无语的；说不出话的,你想啊，speech不就是'说话'嘛，后面加个less，表示'没有'，那可不就是'说不出话'，直接'无语'了嘛！,,
speed,速度；快速,那跑车 speed 真快，嗖(spiː)的一声就没影儿了，这速度绝了！,,
speedy,迅速的；快的,他做事像‘速递’（sùdì）一样，那叫一个 'speedy'（迅速的）！,,
spell,咒语；拼写,你看那魔法师嘴里叨咕啥呢？像是在念**spell**，估计是啥厉害**咒语**。,,
spelling,拼写；拼法,这单词**拼写**咋整啊？只能**死背**(spel)了呗！,,
speeding,超速行驶,开车'speeding'？等着吃罚单吧，这不明摆着**超速**了嘛！,,
spend,花费（钱）；度过（时间）,省着点吧，钱别像水龙头似的*四喷的*(spend)往外*花*！,,
spending,花费；开销,钱“刷”一下就花光了，你看这“盆”都“叮”当响了（因为空了），这“花费”真大！,,
sphere,球体；球形,别争了，是(s)非(phe)儿(re)都搞不清吗？这明明就是个球体(sphere)嘛！,,
spherical,球形的，球状的,嘿，这词里带个 sphere (球体)，那 spherical 肯定跟球有关，就是‘球形的’呗。,,
spice,香料，调味品,我做菜**爱死(ais)**放这个了，什么**香料(spice)**都来点儿！,,
spicy,辛辣的；加香料的,这么**辣**的菜，**是派谁**(spicy)做的啊？！,,
spider,蜘蛛,角落里那个像**间谍(spy)似的(der)**家伙，八成是只**蜘蛛**在埋伏呢。,,
spill,(液体)洒出，溢出,哎呀**死**定了，手滑**噼里**啪啦，咖啡**洒**了一桌子！,,
spin,（使）旋转；纺（线）,听这轮子'嘶嘶'(s)地响，它可真拼(pin)命在**旋转**啊！,,
spine,脊柱；书脊；(动植物的)刺,干活**死拼**(spine)，小心累坏了**脊柱**！,,
spinal,脊柱的；与脊柱相关的,`Spinal` 不就 `spine`（脊柱）变的嘛？那意思肯定是‘**脊柱的**’咯。,,
spiral,螺旋形的；螺旋式上升（或下降）,你看这旋转楼梯，一圈圈**盘旋**着往上，就是典型的 **spiral** 形状嘛。,,
spirit,精神；情绪；勇气,你看那帮人精神头儿十足，跟喝了雪碧(Sprite -> Spirit)似的！,,
spiritual,精神的；心灵的,‘Spirit’不就是‘精神’嘛，那讲究‘spiritual’的人，肯定注重‘精神的’修养。,,
spit,吐痰；吐（唾液等）,别随地“速呸(spit)”啊，就是往外**吐**痰或口水，多不卫生！,,
spite,恶意；刁难,那人专好**死掰**，就**特**喜欢**刁难**人，真是**恶意**满满！,,
splash,溅；泼；（使）溅泼,他不小心掉进水坑，'扑啦'(spla-)一声，水花**四溅**，裤子都**湿**(-sh)了！,,
splendid,极好的；辉煌的；壮丽的,他这活儿干得是**不懒的**(splendid)，**真棒/真出色**！,,
splendor,辉煌；壮丽；光彩,站在山顶看日出，那光芒‘四溅的’(splendor)景象，真是辉煌壮丽！,,
splendour,辉煌；壮丽；光彩,四处喷(splen)射的光芒实在太夺(dour)目了，这就是辉煌啊！,,
split,（使）分裂，（使）分开；裂开；裂缝,看这西瓜，个儿太大，得**速劈了它**，**分开**吃才方便！,,
spoil,损坏；糟蹋；(食物)变质；宠坏；溺爱,哎呀，新买的水果掉**土(soil)**里了，全给**糟蹋(spoil)**了！,,
spokesman,发言人；代言人,替大家**说(spoke)**话的那**人(man)**，不就是**发言人**嘛。,,
spokeswoman,女发言人,那位女士（woman）专门替人**说**（spoke）话，可不就是女发言人嘛！,,
spokesperson,发言人,你看这人(person)，就是专门替大家把话'说(spoke)'出来的，可不就是发言人嘛。,,
sponge,海绵；(用海绵)擦拭,湿喷(spon)几(ge)下水就吸满了，这海绵真好用。,,
spongy,像海绵的；（柔软而）吸水的,这新买的蛋糕软得呀，简直就是块吃的**海绵(sponge)**，一捏还能挤出水呢！,,
sponsor,赞助商；赞助,搞 sports (体育) 嘛，总得有 **sponsor** (赞助商) 出钱才行啊！,,
sponsorship,赞助；资助金,这活动能成，全靠那笔 **sponsorship**，说白了就是有人**送**钱来**捧**咱们场子。,,
spontaneous,自发的；自然的；非勉强的,这事儿是碰(spon)巧了，忒(ta)自然，纯属*自发的*！,,
spontaneity,n. 自发性；即兴行为,事到临头才‘思盼它’（sponta）自己变好，‘你一题’（neity）棘手的问题就想靠即兴啊？,,
spoon,勺子；汤匙,食堂打饭阿姨用大勺子(spoon)给我‘铺’(pū)了满满一碗饭。,,
spoonful,一匙（的量）,拿个勺(spoon)，把它装满(full)了，这不就是一勺儿的量嘛。,,
sport,运动；体育项目,那小子**是博特**（sport）吧？跑那么快，一看就是搞**运动**的！,,
sportsman,运动员；爱好体育的人,Sports (运动) 加 man (人)，不就是运动员或者体育爱好者嘛！,,
sportswoman,女运动员,"这词儿挺好记，""sports""加上""woman""，明摆着就是说“女运动员”。",,
spot,n. 斑点，污点,这墙上怎么‘湿泼(s-po)’上一个小红点(spot)啊？,,
spotlight,聚光灯；公众关注的焦点,就那么一“点”(spot)特别亮的“光”(light)打过来，不就是聚光灯嘛，一下子就把大家的目光都吸引过去了。,,
spouse,配偶（指夫或妻）,家里大事小事都**是(s)**跟他/她**报(pouse)**的那一位，就是配偶嘛！,,
sprawl,(城市等)杂乱无序地扩展，蔓延；(懒散地)伸开四肢坐、躺,你看那片开发区，死 sprawl 劲儿往外蔓延，摊得真够大的。,,
spray,喷洒；喷雾,水珠‘四’(s)处乱‘飞’(fei ≈ ray)，可不就是用喷雾(spray)喷出来的嘛！,,
spread,摊开；传播；涂抹,‘唰(shua)’地一下，那红(red)色的墨水就**散开**了。,,
spring,春天；弹簧；跳跃,开春(spring)了，感觉万物都跟装了弹簧(spring)似的，噌噌地！,,
sprinkle,撒；洒；（稀疏地）点缀,炒完菜 *sprinkle* 点葱花，就是随手 *撒* 上一点。,,
spur,激励；鞭策；刺激物,一听到发令枪响，他**速奔**(sù bēn)向前，像是被无形的力量**激励**着！,,
spy,间谍；密探；暗中监视,搞“私拍”(spy)的，不就跟“间谍”一样偷偷摸摸嘛？,,
squad,小队；班；（运动）队,打比赛就得像这样，一支死磕的(squad)小队才有赢面！,,
square,正方形；广场,这蛋糕切成‘四块儿’（square），每一块都是**正方形**的。,,
squeeze,挤；压；榨,嘶~ 亏(kuī)了，买这柠檬水真少，得用力 *挤* 才能出点汁儿。,,
stab,刺，戳，捅,这破电脑，**是T**ab键(stab)卡住了？真想一拳**捅**穿它！,,
stable,稳定的，稳固的；马厩,你看这**石堆吧** (stable)，风都吹不动它，够**稳定**！旁边还能作个简易**马厩**。,,
stability,稳定；稳定性；稳固,你看这词里藏着'stable'呢，就是'稳定的'那个词，加个尾巴变名词，那肯定就是‘稳定’、‘稳固性’啦。,,
stabilize,使稳定；使稳固,让他‘死待(steɪ)’在那儿，‘不(bə)’许‘胡来(laɪ)’，这‘是(z)’为了‘使’局面‘稳定’下来嘛！,,
stabilise,使稳定；使稳固,让它**待这儿吧(steɪbə)**，**来支(laiz)**棍子撑着就**稳固**了。,,
stack,一堆；堆积,是他啊(st-a)，可(ck)把东西堆(stack)得到处都是！,,
stadium,体育场；运动场,你瞅瞅，这么多**看台(stand)**围着的大**场地('ium')**，那不就是**体育场(stadium)**嘛！,,
staff,全体职员；员工,你看那**事(s)他(ta)俩(ff)**就包了，这**员工**可以啊！,,
stage,舞台；阶段,站(st)在那儿，每个年龄(age)都有自己的 stage (阶段/舞台)嘛。,,
stagger,摇晃；蹒跚；（使）震惊,你看他**站(stæ)**那儿，**哥(gər)**们儿几个都扶不住，**摇摇晃晃**随时要倒！,,
stagnate,v. 停滞；不发展；不进步,你看他，就**死待(/stæg/)那儿(/neɪt/)不动**，一点长进没有，完全**停滞**了。,,
stagnation,停滞；不发展；萧条,这国家(nation)啊，像是**使呆(stagn)**在那儿似的，一点儿没发展，完全**停滞**了！,,
stagnant,停滞的；不流动的；不景气的,你看那水塘，死(sǐ)呆(dāi)搁(gē)那(nà)儿 /stæɡnənt/ 一动不动，都**停滞**了。,,
stain,污点；污渍,“这白衬衫上的污点，搞得我老觉得有人死(stai)盯(n)着我看！”,,
stainless,不锈钢的；无污点的,你看这刀，一点锈'渍都没(stain less)'有，肯定是**不锈钢的**。,,
stair,楼梯,站(st)那儿(air)别动！我走楼梯下去！,,
staircase,楼梯 (尤指室内带扶手的),你想啊，爬楼梯(stair)嘛，旁边不是有扶手、栏杆围着，像个框(case)一样？这一整套就叫staircase。,,
stake,n. 桩；赌注；风险；利害关系 v. 拿...冒险,这事儿**是得(stake)**担**风险**啊，跟下了**赌注**似的。,,
stale,(食物)不新鲜的；陈腐的,面包在这儿**呆(stale)**了好几天，早就不新鲜了。,,
stalk,v. 偷偷靠近，潜行追踪,那人**死(st)**盯着别人，偷偷跟着是想**搭话(talk)**吗？有点瘆人。,,
stall,(v.) (使)停止，熄火；拖延 (n.) 摊位；隔间,这发动机怎么回事，像被**死拖**(/stɔːl/)住了一样，突然就**熄火停止**了，这不是**拖延**事儿嘛！,,
stammer,口吃；结巴地说,他一紧张舌头就跟**呆**住似的**嘛**(ma)，话都说不出来了。,,
stamp,邮票；戳记；跺脚,寄信贴邮票，或者盖个章，不都得使(s)点(t)劲按(amp)下去嘛！,,
stance,立场；姿态；站姿,既然站(stand)出来了，就得有个明确的姿态(stance)嘛！,,
stand,站立；立足,那**石炭的**玩意儿，居然能**站**得那么稳！,,
standard,标准；水平；规范,你看人家那军姿，**站得(stand)** 多**标准**啊！,,
standardize,使标准化；使符合标准,你看这词里带着 standard（**标准**）呢，那 standardize 不就是要让所有东西都达到同一个**标准**，给它**规范化**嘛。,,
standardise,使标准化；规定…的标准,这不就是'standard'（标准）后面加了个尾巴，意思就是让啥都得按**标准**来嘛！,,
standardization,标准化,所有东西都得按一个'standard'（标准）来，这就是'standardization'（标准化）嘛。,,
standardisation,标准化；统一规格,既然 'modernisation' 是 '现代化'，那 'standardisation' 自然就是 '标准化' 啦！,,
standby,备用的；待命的；备用人员/物品,让他先**站(stand)**在**边(by)**上，随时**待命**，当个**备用**也好。,,
standpoint,立场；观点,每个人站(stand)的点(point)都不同，所以立场(standpoint)肯定不一样嘛。,,
staple,订书钉；主要产品；主食,你看这纸都**撕떼破(staple)**了，快拿订书钉来！,,
stapler,订书机,你看它‘是待(sta)那儿’，等你纸一放，‘扑哧(pler)’一声就给订好了，这订书机真好使！,,
star,星星；明星,'你是我的星(star)'，指的就是天上的星星嘛。,,
stare,盯，凝视,别跟个呆儿(stare)似的，老那么盯着人家看。,,
starry,繁星密布的；星光灿烂的,看到'star'就感觉眼前一片‘布满星星的’夜空，亮闪闪的。,,
stark,荒凉的；完全的,这地方死(s)大(ta)概(k)就是一片荒凉，完全没个人影儿。,,
start,开始；启动,那颗**星(star)**，天一黑就**开始**亮了！,,
starter,启动器；开胃菜；发令员,哟，`start` 加个 `-er`，不就是打头阵的嘛！管它是开胃菜还是发令员，都算！,,
startle,使吃惊；使吓一跳,刚 **开始(start)** 就突然蹦出来，**吓了(le)** 人一大跳！,,
starve,挨饿；饿死,**死盯(stā)**着食物，肯定是**饿(ve)**极了！,,
starvation,饥饿；饿死,这死大(star)的饥荒，连喂(va)牲(tion)口的草都没了，真是饿死人(starvation)啊！,,
state,n. 州；状态 v. 陈述，说明,你想去哪个**州**(state)啊？先**陈述**(state)下理由呗。,,
statement,陈述；声明,你既然都 **state** (公开表明) 了态度，那这就是你的正式 **statement** (声明) 。,,
statesman,政治家；国务活动家,管'state'(国家)的'man'(人)，可不就是经验丰富的政治家嘛！,,
static,静止的；不变化的,你看那画面，就跟死呆(stati-)在那儿卡(c)住了一样，完全静止了。,,
station,(火车、公共汽车)车站；站；所；台,你就在这儿**待**(stay)着别动，**车站**里头人多。,,
stationary,固定的；静止不动的,你想想车站(station)里的东西，不都是**固定(stationary)**在那儿不动的嘛！,,
